fn_video,frame_number,distance_face234_hand8,distance_face200_hand8,distance_face214_hand8,distance_face234_hand9,distance_face200_hand9,distance_face214_hand9,distance_face234_hand12,distance_face200_hand12,distance_face214_hand12,distance_hand0_hand4,distance_hand0_hand8,distance_hand0_hand12,distance_hand0_hand16,distance_hand0_hand20,thumb_index_angle,lip_width,lip_height,lip_area,lip_curvature,lip_velocity_x,lip_velocity_y,lip_acceleration_x,lip_acceleration_y,hand8_velocity_x,hand8_velocity_y
csf112.mp4,1,,,,,,,,,,,,,,,,0.3421312423272415,0.1599883977800288,0.05473702929042614,7.681267835346382,,,,,,
csf112.mp4,2,,,,,,,,,,,,,,,,0.337664015040992,0.15947827935422512,0.0538500761185766,7.656804257996228,0.0014355649923841812,0.001219605734478506,,,,
csf112.mp4,3,,,,,,,,,,,,,,,,0.34221618327884357,0.153452166950669,0.05251381488972584,7.851359882733698,0.0025741860051480586,0.0031847946905138253,0.0011386210127638774,0.001965188956035319,,
csf112.mp4,4,,,,,,,,,,,,,,,,0.33895256742458285,0.15381915792428977,0.05213739849752538,7.82651444909505,-0.00019460507755306188,-0.0009909548410806147,-0.0027687910827011207,-0.00417574953159444,,
csf112.mp4,5,,,,,,,,,,,,,,,,0.33612011702687467,0.1565640754658632,0.052624335367790376,7.7821129400360105,0.0012574791864246504,0.00034146543111056147,0.0014520842639777123,0.0013324202721911762,,
csf112.mp4,6,,,,,,,,,,,,,,,,0.33631722313611173,0.15625806332721506,0.05255227795083567,7.812915702036538,-0.000610810139897395,0.0006740668628287216,-0.0018682893263220453,0.00033260143171816016,,
csf112.mp4,7,,,,,,,,,,,,,,,,0.34008277999967546,0.1563281227881919,0.05316450258993891,7.8392877379842485,-0.0001861439872246679,-0.0005582305071423752,0.00042466615267272714,-0.001232297369971097,,
csf112.mp4,8,,,,,,,,,,,,,,,,0.3394458656179066,0.15854814701179334,0.053818513004533296,7.747087983583331,-0.0006555330459189062,-0.005770060694901823,-0.0004693890586942383,-0.0052118301877594475,,
csf112.mp4,9,,,,,,,,,,,,,,,,0.34108208116358857,0.15998324239657405,0.05456741726792233,7.773141771676155,-0.002913838345473589,-0.001436975174105205,-0.002258305299554683,0.004333085520796618,,
csf112.mp4,10,,,,,,,,,,,,,,,,0.3385397203469716,0.17691115366850968,0.05989145248919739,7.491699345879741,-0.006901026435463445,-0.016918353020687425,-0.003987188089989856,-0.01548137784658222,,
csf112.mp4,11,,,,,,,,,,,,,,,,0.3425140608112701,0.17186710884559145,0.05886690137059609,7.461766163172184,0.0009927679318648954,-0.0001720421700106779,0.00789379436732834,0.016746310850676748,,
csf112.mp4,12,,,,,,,,,,,,,,,,0.321707593646012,0.20903355144821412,0.0672476808276848,6.96930895979166,-0.008857552846638741,-0.01603497489949639,-0.009850320778503636,-0.015862932729485715,,
csf112.mp4,13,,,,,,,,,,,,,,,,0.3193909153620209,0.21340366686124834,0.06815919250042587,6.93442845485074,0.002744616538905709,-0.0010755657443641796,0.01160216938554445,0.01495940915513221,,
csf112.mp4,14,,,,,,,,,,,,,,,,0.29464788869482395,0.28716095008151715,0.08461136765711876,5.978976033496325,-0.009487299712509209,-0.024733580120679926,-0.012231916251414919,-0.023658014376315747,,
csf112.mp4,15,,,,,,,,,,,,,,,,0.29211468975607763,0.34075166534093004,0.09953856700493256,5.830749583685002,0.004529906598196842,-0.00027216507223000685,0.014017206310706052,0.024461415048449918,,
csf112.mp4,16,,,,,,,,,,,,,,,,0.2971910690355122,0.35311435519713763,0.1049424327128229,5.620563386977563,0.003756321196743677,0.0007882915822616653,-0.0007735854014531652,0.0010604566544916722,,
csf112.mp4,17,,,,,,,,,,,,,,,,0.29042203463463573,0.3445490697147623,0.10006464185803221,5.823832222817981,-0.0014992246243787646,0.006083121037052401,-0.005255545821122441,0.0052948294547907355,,
csf112.mp4,18,1.1929765223749778,0.2719788485159416,0.4304458617707443,2.4082019842407316,1.4792646050076497,1.7193688299752667,2.6876615264649826,1.6796116791907485,1.9756764797688322,0.7044285892901706,1.4198424578857016,0.6013481403519835,0.5196729436861213,0.4660580865019994,0.9807160572354383,0.28162890836939863,0.35077001129182994,0.0987869753688397,5.217289555481549,-0.005639518158406226,-0.004049638994795044,-0.004140293534027462,-0.010132760031847444,,
csf112.mp4,19,0.8009044975828161,0.6558783577009527,0.3362272121494274,1.8497549292071993,1.030376651581161,1.1812238715675984,2.197209868848438,1.2483357329938727,1.4948498531031633,0.6334851049705057,1.3658776694118417,0.5686893896846208,0.49273932484059757,0.4392440817819557,1.0687985089201852,0.2828344968136853,0.34048041622458813,0.09629960719779551,5.50525695065037,-0.0017377467898268238,0.00933923063176269,0.0039017713685794023,0.013388869626557734,-0.10734751690888489,-0.23694531223100004
csf112.mp4,20,0.5910137727967957,0.9326777954873403,0.5426634172739592,1.5026803671366709,0.8083372345540064,0.8451318938980685,1.8576303093347375,0.9675212635742986,1.1560224526181475,0.5527195497850377,1.291879322607541,0.5274240338023278,0.4791691189959692,0.44596330543225465,1.2403654846482353,0.28429050711157694,0.33452523500517967,0.09510234870124197,5.571504585708491,-0.002457745285866827,-0.00417574953159444,-0.0007199984960400032,-0.01351498016335713,-0.06804337008775876,-0.1399058046921958
csf112.mp4,21,0.5446941526366569,1.111247149591248,0.7119547961296655,1.202204434405663,0.6979219655411693,0.575374576531658,1.6120718295340353,0.7535633855319623,0.9035739835041278,0.48110495079876314,1.166367837521111,0.46197660273275193,0.4329891378244942,0.3869449553795013,0.9716604130556764,0.2808179628910684,0.32089081491298777,0.0901119049543201,5.642719437119063,-0.0034400375820870443,0.004491428782655812,-0.0009822922962202173,0.008667178314250252,-0.03328010907679517,-0.08471765916522259
csf112.mp4,22,0.2944202959705389,1.0458920191532488,0.622554932193078,1.0956093750847697,0.6870239227147925,0.5058925149509481,1.5223440859152295,0.7176540622183558,0.8531442327403982,0.5157621388129577,1.0962786152333799,0.4625257355196289,0.42302144663200997,0.3796597674317057,0.8905597002772314,0.2918423221848935,0.3145684420691437,0.09180438461954303,5.6871034122031965,-0.0006430428649579436,-0.005110901467412854,0.0027969947171291006,-0.009602330250068666,0.020260641470580286,0.040043343953169476
csf112.mp4,23,0.286994737049084,1.0498499819312919,0.6272383498394192,1.0930576996651058,0.697745713863778,0.5137462968421339,1.5449611219729698,0.7409441308994307,0.8799554172783566,0.49796691375296037,1.0891813815718108,0.44671254601466237,0.41621826819219515,0.37535857678032425,0.9426153765091405,0.28272058539669953,0.322629056885236,0.091213875828579,5.601371845048189,-0.0005024276018813005,-0.002317532931853816,0.00014061526307664312,0.002793368535559038,-0.0006592475891485039,-0.002283474784000925
