fn_video,frame_number,hand_x0,hand_y0,hand_z0,hand_x1,hand_y1,hand_z1,hand_x2,hand_y2,hand_z2,hand_x3,hand_y3,hand_z3,hand_x4,hand_y4,hand_z4,hand_x5,hand_y5,hand_z5,hand_x6,hand_y6,hand_z6,hand_x7,hand_y7,hand_z7,hand_x8,hand_y8,hand_z8,hand_x9,hand_y9,hand_z9,hand_x10,hand_y10,hand_z10,hand_x11,hand_y11,hand_z11,hand_x12,hand_y12,hand_z12,hand_x13,hand_y13,hand_z13,hand_x14,hand_y14,hand_z14,hand_x15,hand_y15,hand_z15,hand_x16,hand_y16,hand_z16,hand_x17,hand_y17,hand_z17,hand_x18,hand_y18,hand_z18,hand_x19,hand_y19,hand_z19,hand_x20,hand_y20,hand_z20,lip_x17,lip_y17,lip_z17,lip_x314,lip_y314,lip_z314,lip_x405,lip_y405,lip_z405,lip_x321,lip_y321,lip_z321,lip_x375,lip_y375,lip_z375,lip_x291,lip_y291,lip_z291,lip_x84,lip_y84,lip_z84,lip_x181,lip_y181,lip_z181,lip_x91,lip_y91,lip_z91,lip_x146,lip_y146,lip_z146,lip_x0,lip_y0,lip_z0,lip_x267,lip_y267,lip_z267,lip_x269,lip_y269,lip_z269,lip_x270,lip_y270,lip_z270,lip_x409,lip_y409,lip_z409,lip_x40,lip_y40,lip_z40,lip_x37,lip_y37,lip_z37,lip_x39,lip_y39,lip_z39,lip_x40,lip_y40,lip_z40,lip_x185,lip_y185,lip_z185,lip_x61,lip_y61,lip_z61,lip_x78,lip_y78,lip_z78,lip_x95,lip_y95,lip_z95,lip_x88,lip_y88,lip_z88,lip_x87,lip_y87,lip_z87,lip_x14,lip_y14,lip_z14,lip_x317,lip_y317,lip_z317,lip_x402,lip_y402,lip_z402,lip_x324,lip_y324,lip_z324,lip_x308,lip_y308,lip_z308,lip_x80,lip_y80,lip_z80,lip_x81,lip_y81,lip_z81,lip_x82,lip_y82,lip_z82,lip_x13,lip_y13,lip_z13,lip_x312,lip_y312,lip_z312,lip_x311,lip_y311,lip_z311,lip_x319,lip_y319,lip_z319,lip_x308,lip_y308,lip_z308,face_x454,face_y454,face_z454,face_x234,face_y234,face_z234,face_x200,face_y200,face_z200,face_x214,face_y214,face_z214,face_x50,face_y50,face_z50
ssirt0390.mp4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6123562455177307,0.4089471697807312,-0.018163545057177544,0.6191645860671997,0.4078788757324219,-0.01714824140071869,0.6250529885292053,0.4051586389541626,-0.014063576236367226,0.6294928789138794,0.4015134871006012,-0.010147751308977604,0.6325713396072388,0.39861124753952026,-0.004624052904546261,0.6349995136260986,0.39566975831985474,0.00022322994482237846,0.6048726439476013,0.4087858200073242,-0.018267322331666946,0.597877025604248,0.4071101248264313,-0.016222519800066948,0.5918175578117371,0.40455397963523865,-0.01300631184130907,0.5874839425086975,0.4025742709636688,-0.008206958882510662,0.6122507452964783,0.38895124197006226,-0.021419929340481758,0.6192668080329895,0.38544806838035583,-0.019867174327373505,0.6252160668373108,0.38798612356185913,-0.015512093901634216,0.6293361186981201,0.39102476835250854,-0.010577094741165638,0.6324969530105591,0.39338481426239014,-0.005058170761913061,0.5917444825172424,0.3941648602485657,-0.013710073195397854,0.6045945882797241,0.3863116502761841,-0.020989056676626205,0.5972504019737244,0.390148401260376,-0.017772875726222992,0.5917444825172424,0.3941648602485657,-0.013710073195397854,0.5874155759811401,0.3974401354789734,-0.008957607671618462,0.584182620048523,0.400386244058609,-0.004063097294420004,0.5863584876060486,0.3997156023979187,-0.005917759146541357,0.5902252197265625,0.3984651267528534,-0.008290092460811138,0.5942540764808655,0.39732837677001953,-0.011380779556930065,0.6054436564445496,0.39604514837265015,-0.0158129520714283,0.6118708848953247,0.3962409496307373,-0.016067052260041237,0.6175644397735596,0.3951958417892456,-0.014740495942533016,0.6224055290222168,0.3944365084171295,-0.011974302120506763,0.6294543147087097,0.39477866888046265,-0.005101816728711128,0.6329312324523926,0.39531248807907104,-0.002252493053674698,0.5943064093589783,0.39735591411590576,-0.010895720683038235,0.5995346307754517,0.3962774872779846,-0.013237396255135536,0.6054764986038208,0.3960854411125183,-0.015067195519804955,0.6118882894515991,0.3963637948036194,-0.01531026791781187,0.6175529360771179,0.3952624797821045,-0.01402769610285759,0.6223759055137634,0.3945366144180298,-0.011378742754459381,0.6275495886802673,0.3961598575115204,-0.010028562508523464,0.6329312324523926,0.39531248807907104,-0.002252493053674698,0.6772075891494751,0.3073602318763733,0.07878512144088745,0.5301306843757629,0.3137091100215912,0.06780919432640076,0.6110507249832153,0.44295769929885864,-0.012574185617268085,0.5598475933074951,0.4056863486766815,0.00603461591526866,0.5556985139846802,0.334791898727417,0.0016187382861971855
ssirt0390.mp4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6121838092803955,0.4092990756034851,-0.01789410226047039,0.618872344493866,0.408248633146286,-0.01686500757932663,0.6246857643127441,0.40551042556762695,-0.013890340924263,0.6290954947471619,0.40188664197921753,-0.0100719528272748,0.6321550011634827,0.39903149008750916,-0.004637295845896006,0.634540319442749,0.39609816670417786,0.00020738798775710166,0.6048408150672913,0.4091106355190277,-0.018099598586559296,0.5979740619659424,0.4072897136211395,-0.016267893835902214,0.5920295119285583,0.4045429527759552,-0.013197445310652256,0.5877675414085388,0.40243446826934814,-0.00853243563324213,0.612318217754364,0.3885846734046936,-0.02111893706023693,0.6192175149917603,0.38529279828071594,-0.019504858180880547,0.6250919103622437,0.38797250390052795,-0.015153206884860992,0.6291214823722839,0.3911510109901428,-0.010355495847761631,0.632187008857727,0.3936682343482971,-0.004993680864572525,0.5920022130012512,0.39393725991249084,-0.013803274370729923,0.6047874689102173,0.38607728481292725,-0.0207500122487545,0.5974600911140442,0.3899114429950714,-0.017665445804595947,0.5920022130012512,0.39393725991249084,-0.013803274370729923,0.5877169370651245,0.3971961736679077,-0.009209231473505497,0.5845497846603394,0.40011683106422424,-0.004422591533511877,0.5866731405258179,0.39950114488601685,-0.006260915659368038,0.5904961228370667,0.3983876407146454,-0.008611335419118404,0.5944770574569702,0.39741021394729614,-0.01159166544675827,0.6055307388305664,0.3963611125946045,-0.015777332708239555,0.6118558645248413,0.3965584635734558,-0.01593402400612831,0.6174457669258118,0.39560312032699585,-0.014580599032342434,0.6222047209739685,0.3949000835418701,-0.011849666945636272,0.6291310787200928,0.3952174484729767,-0.005117760971188545,0.6325286030769348,0.3957434892654419,-0.0022741309367120266,0.5945353507995605,0.39737850427627563,-0.01094041857868433,0.5997073650360107,0.39642786979675293,-0.013117711059749126,0.6055697798728943,0.396281898021698,-0.014807618223130703,0.6118736267089844,0.3965480625629425,-0.014953081496059895,0.6174314022064209,0.39556974172592163,-0.013640141114592552,0.622177004814148,0.3949263095855713,-0.011048083193600178,0.6272346377372742,0.3965734839439392,-0.009950769133865833,0.6325286030769348,0.3957434892654419,-0.0022741309367120266,0.6770921349525452,0.3069938123226166,0.0788460448384285,0.5301482081413269,0.3138352632522583,0.06699422746896744,0.6113938689231873,0.4424271285533905,-0.012265286408364773,0.5603388547897339,0.40629497170448303,0.005754144862294197,0.5562431216239929,0.33533069491386414,0.0013613828923553228
ssirt0390.mp4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.612205445766449,0.4092763662338257,-0.017640849575400352,0.6188745498657227,0.4082481861114502,-0.016602523624897003,0.6246752142906189,0.40554720163345337,-0.013630225323140621,0.6290881037712097,0.4019513726234436,-0.009815621189773083,0.6321545243263245,0.399105429649353,-0.00438457727432251,0.6345486044883728,0.3961690366268158,0.0004453586007002741,0.6048809885978699,0.40909305214881897,-0.01786111667752266,0.5980247855186462,0.40730029344558716,-0.0160526093095541,0.5920711755752563,0.40457212924957275,-0.012999186292290688,0.5877972841262817,0.4024582505226135,-0.008351408876478672,0.6123284101486206,0.38852885365486145,-0.020912177860736847,0.6192286610603333,0.3852117657661438,-0.019295157864689827,0.6251190900802612,0.38792574405670166,-0.014936227351427078,0.6291475892066956,0.39115262031555176,-0.0101321404799819,0.632205605506897,0.3937109410762787,-0.004760939162224531,0.5920155048370361,0.3939173221588135,-0.013642000034451485,0.6048019528388977,0.38599324226379395,-0.02056180313229561,0.5974706411361694,0.3898646831512451,-0.017491469159722328,0.5920155048370361,0.3939173221588135,-0.013642000034451485,0.5877373814582825,0.3971927762031555,-0.009055393747985363,0.5845705270767212,0.4001215100288391,-0.0042755817994475365,0.586696207523346,0.3995266556739807,-0.006098517682403326,0.5905205607414246,0.3984331488609314,-0.008446791209280491,0.5945026278495789,0.39744800329208374,-0.011423634365200996,0.6055589914321899,0.3963701128959656,-0.015592585317790508,0.6118795275688171,0.3965631127357483,-0.015734348446130753,0.6174665093421936,0.3956212103366852,-0.014371433295309544,0.6222236752510071,0.39493560791015625,-0.01163548044860363,0.6291454434394836,0.395289808511734,-0.004888580646365881,0.6325368285179138,0.39581236243247986,-0.0020361393690109253,0.5945568084716797,0.39741402864456177,-0.010762596502900124,0.5997284054756165,0.39646244049072266,-0.012929319404065609,0.6055890321731567,0.39631831645965576,-0.014606298878788948,0.6118887066841125,0.3965785503387451,-0.014736909419298172,0.6174482107162476,0.395607054233551,-0.013417243957519531,0.6221947073936462,0.3949628472328186,-0.01082148402929306,0.6272449493408203,0.3966328501701355,-0.009718182496726513,0.6325368285179138,0.39581236243247986,-0.0020361393690109253,0.6770283579826355,0.30700790882110596,0.07873830199241638,0.530296802520752,0.31391453742980957,0.06666873395442963,0.6114605665206909,0.4423869252204895,-0.012012935243546963,0.5605320930480957,0.40640339255332947,0.005842996761202812,0.5564413070678711,0.3354823887348175,0.001300691976211965
ssirt0390.mp4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6122658252716064,0.40942612290382385,-0.017607171088457108,0.6189572811126709,0.4083644151687622,-0.016567261889576912,0.6247488856315613,0.40559983253479004,-0.0136136868968606,0.6291266679763794,0.4019629955291748,-0.009823299944400787,0.6321519017219543,0.3991324007511139,-0.0044303168542683125,0.6345019340515137,0.39624252915382385,0.00039283890509977937,0.6049231886863708,0.4092150032520294,-0.01784978248178959,0.5980529189109802,0.4073641002178192,-0.016087865456938744,0.5921128392219543,0.40458643436431885,-0.013074720278382301,0.5878633260726929,0.4024710953235626,-0.008480354212224483,0.6124484539031982,0.3882892429828644,-0.0210149884223938,0.6193535923957825,0.3850545287132263,-0.019376935437321663,0.6252291798591614,0.3878403306007385,-0.015004501678049564,0.6292087435722351,0.3911284804344177,-0.010198203846812248,0.6322208046913147,0.39374005794525146,-0.00482983747497201,0.5920741558074951,0.39376816153526306,-0.013782217167317867,0.6049081683158875,0.38576313853263855,-0.020669234916567802,0.5975304245948792,0.38963979482650757,-0.01761559024453163,0.5920741558074951,0.39376816153526306,-0.013782217167317867,0.5878036618232727,0.3971410393714905,-0.009211019612848759,0.5846812129020691,0.4001736640930176,-0.004420268349349499,0.5868111848831177,0.39950305223464966,-0.006245648022741079,0.5906290411949158,0.39835020899772644,-0.008570045232772827,0.5946010947227478,0.3973614275455475,-0.011513915844261646,0.6056431531906128,0.3963678777217865,-0.015631090849637985,0.6119425892829895,0.3965749144554138,-0.015756556764245033,0.6175029873847961,0.3956420123577118,-0.014386853203177452,0.6222286820411682,0.39493751525878906,-0.01165563240647316,0.629087507724762,0.3952754735946655,-0.004937272053211927,0.6324805021286011,0.39584070444107056,-0.0021003878209739923,0.594659149646759,0.39733901619911194,-0.010892633348703384,0.5998364686965942,0.39640676975250244,-0.013043409213423729,0.6057007312774658,0.39629459381103516,-0.014701631851494312,0.6119818687438965,0.3965747654438019,-0.014817506074905396,0.617512047290802,0.3956332206726074,-0.013488799333572388,0.622222900390625,0.3950028121471405,-0.010892435908317566,0.6272355318069458,0.3966292142868042,-0.009736349806189537,0.6324805021286011,0.39584070444107056,-0.0021003878209739923,0.6769429445266724,0.3069187104701996,0.07896239310503006,0.5301361083984375,0.31349611282348633,0.0666256695985794,0.6114412546157837,0.4426353871822357,-0.011877967044711113,0.5604410171508789,0.4063297212123871,0.005751106888055801,0.5563825368881226,0.33539149165153503,0.0011849073925986886
ssirt0390.mp4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6119853258132935,0.4089224934577942,-0.01810290664434433,0.6186643838882446,0.40783995389938354,-0.017068184912204742,0.6244950890541077,0.40510982275009155,-0.014073272235691547,0.6289559006690979,0.40149539709091187,-0.010228216648101807,0.6320677995681763,0.39859163761138916,-0.004752650856971741,0.6345057487487793,0.3955766558647156,0.00010644010035321116,0.6047129034996033,0.40877875685691833,-0.01829303242266178,0.5978979468345642,0.40705928206443787,-0.016432886943221092,0.5919681191444397,0.4044223427772522,-0.013326775282621384,0.5876930356025696,0.4023480713367462,-0.008608494885265827,0.6119534373283386,0.3881722688674927,-0.021152116358280182,0.6188717484474182,0.3848470151424408,-0.019548537209630013,0.6248602867126465,0.38748598098754883,-0.015211386606097221,0.6289864778518677,0.39064210653305054,-0.010421869345009327,0.6321145296096802,0.39314937591552734,-0.005068422760814428,0.5917722582817078,0.3936999440193176,-0.013829545117914677,0.6044447422027588,0.3857513964176178,-0.020779890939593315,0.5971718430519104,0.3896234631538391,-0.017692824825644493,0.5917722582817078,0.3936999440193176,-0.013829545117914677,0.5875524878501892,0.39701396226882935,-0.009233439341187477,0.5844554305076599,0.3999890685081482,-0.004473016131669283,0.586572527885437,0.3993934988975525,-0.006306480150669813,0.5903778672218323,0.39831051230430603,-0.008674385026097298,0.5943225622177124,0.3973359167575836,-0.011676469817757607,0.6053077578544617,0.3961717188358307,-0.015894640237092972,0.6116078495979309,0.396282434463501,-0.01605893112719059,0.617240846157074,0.3953011631965637,-0.014708592556416988,0.6220557689666748,0.394581139087677,-0.01196975540369749,0.6290764808654785,0.39482834935188293,-0.005216687452048063,0.6324899792671204,0.39527302980422974,-0.002361962106078863,0.594376266002655,0.3972804546356201,-0.010987456887960434,0.5994974970817566,0.396306574344635,-0.013169185258448124,0.6053253412246704,0.39610913395881653,-0.014870187267661095,0.6116135120391846,0.3962986469268799,-0.015022211708128452,0.6172258853912354,0.39527761936187744,-0.013715673238039017,0.6220288872718811,0.39459294080734253,-0.011122358962893486,0.6271188259124756,0.396199107170105,-0.010077543556690216,0.6324899792671204,0.39527302980422974,-0.002361962106078863,0.6770552396774292,0.3072119951248169,0.07879582792520523,0.5302385091781616,0.31440600752830505,0.0670442208647728,0.6114442944526672,0.4421970844268799,-0.012590579688549042,0.5603370666503906,0.406455397605896,0.005665713921189308,0.556093692779541,0.335506409406662,0.0014444062253460288
ssirt0390.mp4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6120585203170776,0.40897202491760254,-0.01813303492963314,0.6187793016433716,0.4078752398490906,-0.017094021663069725,0.6246180534362793,0.4051247239112854,-0.014062473550438881,0.6290541887283325,0.4014977216720581,-0.010191257111728191,0.6321290731430054,0.3986120820045471,-0.00469572376459837,0.6345363855361938,0.39562317728996277,0.0001728287898004055,0.6047006845474243,0.4088331460952759,-0.018310023471713066,0.5978004932403564,0.4071097671985626,-0.016400963068008423,0.5918058156967163,0.40446966886520386,-0.01326105184853077,0.5874915719032288,0.4024130403995514,-0.008514007553458214,0.6120890974998474,0.3879145085811615,-0.02120966836810112,0.6190386414527893,0.3846454620361328,-0.019610531628131866,0.6250218152999878,0.3873787820339203,-0.01525132916867733,0.6291102170944214,0.39060986042022705,-0.01042441837489605,0.6321921348571777,0.39316585659980774,-0.005036883521825075,0.5916377902030945,0.3936712145805359,-0.013797656632959843,0.6045148372650146,0.38553428649902344,-0.020830187946558,0.5971198678016663,0.38950711488723755,-0.017709016799926758,0.5916377902030945,0.3936712145805359,-0.013797656632959843,0.5873597264289856,0.3970514237880707,-0.009155933745205402,0.5842339992523193,0.40008124709129333,-0.004358160309493542,0.5863683223724365,0.399454802274704,-0.006205922458320856,0.5902164578437805,0.398351788520813,-0.008593193255364895,0.594213604927063,0.3973585367202759,-0.011625401675701141,0.6053287982940674,0.39615732431411743,-0.015896515920758247,0.6116815209388733,0.3962540626525879,-0.01607385464012623,0.6173185706138611,0.3952895998954773,-0.01471863966435194,0.6221181154251099,0.3945879638195038,-0.011964062228798866,0.6290925145149231,0.3948512077331543,-0.005167831666767597,0.6325092315673828,0.39529865980148315,-0.0023000992368906736,0.5942662358283997,0.3973035216331482,-0.010934140533208847,0.5994613170623779,0.3963109254837036,-0.013145028613507748,0.6053559184074402,0.3960855305194855,-0.01487002894282341,0.6116945743560791,0.3962551951408386,-0.015036292374134064,0.6173071265220642,0.3952639400959015,-0.0137244937941432,0.6220912933349609,0.3946084976196289,-0.011116531677544117,0.6271811127662659,0.3962170481681824,-0.0100538469851017,0.6325092315673828,0.39529865980148315,-0.0023000992368906736,0.6771081686019897,0.30711644887924194,0.07892117649316788,0.5301318168640137,0.31414341926574707,0.06728607416152954,0.6113181114196777,0.44236069917678833,-0.012550587765872478,0.5600740313529968,0.4063146710395813,0.005815576761960983,0.5559184551239014,0.3352857828140259,0.0014756547752767801
ssirt0390.mp4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6119299530982971,0.4087638258934021,-0.018264325335621834,0.6185875535011292,0.4077063202857971,-0.01721913367509842,0.6244166493415833,0.4050409495830536,-0.014173801057040691,0.6288928985595703,0.4014960527420044,-0.010283386334776878,0.6320235133171082,0.39863476157188416,-0.004753737710416317,0.6344878673553467,0.395643949508667,0.00012976385187357664,0.6046591997146606,0.40862974524497986,-0.01843183860182762,0.5978356003761292,0.40696296095848083,-0.016503028571605682,0.5918797254562378,0.40439775586128235,-0.013342449441552162,0.5875740051269531,0.4023756980895996,-0.008562911301851273,0.6119117140769958,0.38824623823165894,-0.02118486724793911,0.6188251972198486,0.3848915994167328,-0.019592296332120895,0.6247907280921936,0.3875648081302643,-0.015242204070091248,0.6289168000221252,0.3907352089881897,-0.010427441447973251,0.6320595741271973,0.39323651790618896,-0.005051043350249529,0.5916783809661865,0.39380937814712524,-0.013795042410492897,0.6043950319290161,0.3858107328414917,-0.020810745656490326,0.5971114039421082,0.38972193002700806,-0.017697177827358246,0.5916783809661865,0.39380937814712524,-0.013795042410492897,0.5874321460723877,0.3971061110496521,-0.00916469469666481,0.5843051075935364,0.40005600452423096,-0.004391233902424574,0.5864300727844238,0.3994496464729309,-0.006234075408428907,0.5902407765388489,0.3983529210090637,-0.00863238051533699,0.5942084789276123,0.39735448360443115,-0.011673925444483757,0.6052459478378296,0.3961336016654968,-0.015955841168761253,0.6115635633468628,0.39623916149139404,-0.016136376187205315,0.6171923279762268,0.39526990056037903,-0.014781884849071503,0.6220107674598694,0.39458346366882324,-0.012023670598864555,0.6290525794029236,0.39488911628723145,-0.005215749144554138,0.632468044757843,0.3953368663787842,-0.0023385072126984596,0.5942487716674805,0.3973020315170288,-0.010940978303551674,0.5993951559066772,0.39630237221717834,-0.013146919198334217,0.60524582862854,0.3960837721824646,-0.014871936291456223,0.6115561723709106,0.39626482129096985,-0.01503911241889,0.6171693205833435,0.3952453136444092,-0.013729092665016651,0.6219773292541504,0.3945835530757904,-0.011123120784759521,0.6270766854286194,0.3962203860282898,-0.010121670551598072,0.632468044757843,0.3953368663787842,-0.0023385072126984596,0.6770718693733215,0.3071228563785553,0.07887324690818787,0.5301598310470581,0.31424832344055176,0.06722190231084824,0.6113967895507812,0.44215503334999084,-0.012764467857778072,0.5601194500923157,0.4062683582305908,0.005729987286031246,0.5559133887290955,0.3353321850299835,0.0014980238629505038
ssirt0390.mp4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6114447712898254,0.40865153074264526,-0.018234511837363243,0.6181271076202393,0.40763360261917114,-0.017215002328157425,0.6240087747573853,0.4050275981426239,-0.014211750589311123,0.6285561323165894,0.401541143655777,-0.010360123589634895,0.631753146648407,0.3986998498439789,-0.004881414119154215,0.6342461109161377,0.3957242965698242,-1.6703437722753733e-05,0.6042375564575195,0.4085053503513336,-0.01840202882885933,0.5974999666213989,0.40685728192329407,-0.016495104879140854,0.5916474461555481,0.40432825684547424,-0.013358695432543755,0.5874278545379639,0.4023319482803345,-0.008609377779066563,0.6113577485084534,0.38868585228919983,-0.02123015560209751,0.6182658672332764,0.38533952832221985,-0.019645696505904198,0.624269962310791,0.38791680335998535,-0.015323570929467678,0.6284819841384888,0.39097532629966736,-0.010538382455706596,0.6317229866981506,0.3933850824832916,-0.005188760347664356,0.5914728045463562,0.3939046561717987,-0.013830363750457764,0.6039204597473145,0.38620999455451965,-0.02083577588200569,0.5967976450920105,0.3899412453174591,-0.017721468582749367,0.5914728045463562,0.3939046561717987,-0.013830363750457764,0.58730548620224,0.39713260531425476,-0.009211759082973003,0.5842223763465881,0.4000299274921417,-0.0044405716471374035,0.5863325595855713,0.3994199335575104,-0.006288593169301748,0.590089738368988,0.3983108103275299,-0.008674887008965015,0.5939856171607971,0.39734572172164917,-0.0116981640458107,0.6048370003700256,0.3962187170982361,-0.015960926190018654,0.6110897064208984,0.396358460187912,-0.01614895649254322,0.6167470812797546,0.3953944146633148,-0.014812266454100609,0.6216208338737488,0.39469122886657715,-0.012078868225216866,0.6287954449653625,0.3949502110481262,-0.005330221261829138,0.6322317719459534,0.3954126238822937,-0.0024759192019701004,0.5940386056900024,0.3973001539707184,-0.010994822718203068,0.5990860462188721,0.39632999897003174,-0.01319434680044651,0.6048414707183838,0.39614948630332947,-0.014917473308742046,0.6110758185386658,0.3963710069656372,-0.015092486515641212,0.6167104840278625,0.39534991979599,-0.013800306245684624,0.6215749382972717,0.39468204975128174,-0.01121659204363823,0.6267450451850891,0.39629417657852173,-0.010196252726018429,0.6322317719459534,0.3954126238822937,-0.0024759192019701004,0.6770946979522705,0.30748221278190613,0.07872577756643295,0.530196487903595,0.31423598527908325,0.06736115366220474,0.6111951470375061,0.442127525806427,-0.012753397226333618,0.5600755214691162,0.4062037765979767,0.005742525681853294,0.5559391975402832,0.3350984454154968,0.0015844489680603147
ssirt0390.mp4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.611873209476471,0.4085512161254883,-0.018383845686912537,0.6185162663459778,0.4075103998184204,-0.017353739589452744,0.624324381351471,0.4048846960067749,-0.01432026270776987,0.6287672519683838,0.4014037847518921,-0.010444201529026031,0.6318789720535278,0.3985890746116638,-0.004942563362419605,0.6343243718147278,0.39563679695129395,-6.073840631870553e-05,0.604598879814148,0.4084293842315674,-0.01855160854756832,0.5977582931518555,0.4068112075328827,-0.016625408083200455,0.5917859077453613,0.40431666374206543,-0.01346887182444334,0.5874637961387634,0.4023503363132477,-0.008697502315044403,0.6118291020393372,0.38836851716041565,-0.02137596160173416,0.6186891198158264,0.3850521147251129,-0.0197816863656044,0.6246079206466675,0.38769182562828064,-0.015438802540302277,0.628734290599823,0.39080914855003357,-0.01062255259603262,0.6318851709365845,0.3932603597640991,-0.00524804275482893,0.5916339159011841,0.3938565254211426,-0.01393972523510456,0.6043558120727539,0.3859362304210663,-0.020981907844543457,0.5970978140830994,0.38980814814567566,-0.017856715247035027,0.5916339159011841,0.3938565254211426,-0.01393972523510456,0.5873502492904663,0.3971326947212219,-0.009296827018260956,0.5841833353042603,0.40006449818611145,-0.004513071849942207,0.5863186120986938,0.3994554579257965,-0.006365059409290552,0.590111255645752,0.398311048746109,-0.008753031492233276,0.5940871238708496,0.3973005414009094,-0.01178645621985197,0.6051470637321472,0.3960498571395874,-0.01607091911137104,0.6114722490310669,0.39615529775619507,-0.01625850424170494,0.6170938014984131,0.39518702030181885,-0.0149090476334095,0.6218978762626648,0.3944920301437378,-0.012159674428403378,0.6289045810699463,0.39479148387908936,-0.005381360650062561,0.6322962641716003,0.39530664682388306,-0.002524924697354436,0.5941674113273621,0.39725595712661743,-0.011109838262200356,0.5993181467056274,0.3962021768093109,-0.01332967821508646,0.605174720287323,0.3959440588951111,-0.015066427178680897,0.6114766597747803,0.3961276710033417,-0.015244507230818272,0.6170663833618164,0.39511817693710327,-0.01393914595246315,0.6218557953834534,0.3944852948188782,-0.011333802714943886,0.6269438862800598,0.39611583948135376,-0.010271130129694939,0.6322962641716003,0.39530664682388306,-0.002524924697354436,0.6770382523536682,0.3075999319553375,0.0789271667599678,0.5300342440605164,0.3141961693763733,0.0675223171710968,0.6111966967582703,0.44231128692626953,-0.012924447655677795,0.5599225163459778,0.40615329146385193,0.005677726585417986,0.555718719959259,0.3349253237247467,0.0015748656587675214
ssirt0390.mp4,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6118099093437195,0.40812796354293823,-0.018647389486432076,0.6184252500534058,0.4072038233280182,-0.017644019797444344,0.62420254945755,0.40464434027671814,-0.01463797315955162,0.628595232963562,0.4011998176574707,-0.010788103565573692,0.6316390633583069,0.3984534740447998,-0.005322563927620649,0.6340181827545166,0.3956226110458374,-0.00044455649913288653,0.6046053171157837,0.40784990787506104,-0.018794387578964233,0.5978829264640808,0.4060100317001343,-0.016856301575899124,0.5920752286911011,0.40330472588539124,-0.013708184473216534,0.5878926515579224,0.4012258052825928,-0.008955445140600204,0.6118673086166382,0.38753741979599,-0.021525200456380844,0.6186700463294983,0.3842719793319702,-0.019949253648519516,0.6245341897010803,0.38705867528915405,-0.01566157676279545,0.6285878419876099,0.390358030796051,-0.010899917222559452,0.6316726207733154,0.39300310611724854,-0.0055833980441093445,0.5919166207313538,0.39258119463920593,-0.014101351611316204,0.6044597625732422,0.38486769795417786,-0.021104225888848305,0.5972691774368286,0.3885575532913208,-0.017989961430430412,0.5919166207313538,0.39258119463920593,-0.014101351611316204,0.5877588391304016,0.39588940143585205,-0.009502693079411983,0.584739089012146,0.3989471197128296,-0.004756112117320299,0.5868516564369202,0.398244172334671,-0.0066093336790800095,0.5905481576919556,0.39698806405067444,-0.008977863937616348,0.5944230556488037,0.3959490656852722,-0.011988368816673756,0.6052480340003967,0.39498257637023926,-0.016263961791992188,0.6114712953567505,0.39527273178100586,-0.016472186893224716,0.6170263290405273,0.39439505338668823,-0.01514853909611702,0.6217786073684692,0.39380791783332825,-0.012429011054337025,0.6286659240722656,0.39444059133529663,-0.005721737630665302,0.6319600939750671,0.3951789140701294,-0.002894979203119874,0.5944791436195374,0.3958936333656311,-0.011321634985506535,0.5995189547538757,0.39492398500442505,-0.013533255085349083,0.6052772998809814,0.39484062790870667,-0.015272712334990501,0.6114916205406189,0.39520499110221863,-0.015470563434064388,0.6170123815536499,0.3942958116531372,-0.014190958812832832,0.6217464804649353,0.3937720060348511,-0.011614459566771984,0.6267597675323486,0.3956834673881531,-0.01058723870664835,0.6319600939750671,0.3951789140701294,-0.002894979203119874,0.6769679188728333,0.3073258399963379,0.07877497375011444,0.5299984812736511,0.3138238787651062,0.06764939427375793,0.6112148761749268,0.44180914759635925,-0.013250576332211494,0.5601158738136292,0.40559282898902893,0.005451410077512264,0.5557721853256226,0.3344532251358032,0.0016416384605690837
