fn_video,frame_number,hand_x0,hand_y0,hand_z0,hand_x1,hand_y1,hand_z1,hand_x2,hand_y2,hand_z2,hand_x3,hand_y3,hand_z3,hand_x4,hand_y4,hand_z4,hand_x5,hand_y5,hand_z5,hand_x6,hand_y6,hand_z6,hand_x7,hand_y7,hand_z7,hand_x8,hand_y8,hand_z8,hand_x9,hand_y9,hand_z9,hand_x10,hand_y10,hand_z10,hand_x11,hand_y11,hand_z11,hand_x12,hand_y12,hand_z12,hand_x13,hand_y13,hand_z13,hand_x14,hand_y14,hand_z14,hand_x15,hand_y15,hand_z15,hand_x16,hand_y16,hand_z16,hand_x17,hand_y17,hand_z17,hand_x18,hand_y18,hand_z18,hand_x19,hand_y19,hand_z19,hand_x20,hand_y20,hand_z20,lip_x17,lip_y17,lip_z17,lip_x314,lip_y314,lip_z314,lip_x405,lip_y405,lip_z405,lip_x321,lip_y321,lip_z321,lip_x375,lip_y375,lip_z375,lip_x291,lip_y291,lip_z291,lip_x84,lip_y84,lip_z84,lip_x181,lip_y181,lip_z181,lip_x91,lip_y91,lip_z91,lip_x146,lip_y146,lip_z146,lip_x0,lip_y0,lip_z0,lip_x267,lip_y267,lip_z267,lip_x269,lip_y269,lip_z269,lip_x270,lip_y270,lip_z270,lip_x409,lip_y409,lip_z409,lip_x40,lip_y40,lip_z40,lip_x37,lip_y37,lip_z37,lip_x39,lip_y39,lip_z39,lip_x40,lip_y40,lip_z40,lip_x185,lip_y185,lip_z185,lip_x61,lip_y61,lip_z61,lip_x78,lip_y78,lip_z78,lip_x95,lip_y95,lip_z95,lip_x88,lip_y88,lip_z88,lip_x87,lip_y87,lip_z87,lip_x14,lip_y14,lip_z14,lip_x317,lip_y317,lip_z317,lip_x402,lip_y402,lip_z402,lip_x324,lip_y324,lip_z324,lip_x308,lip_y308,lip_z308,lip_x80,lip_y80,lip_z80,lip_x81,lip_y81,lip_z81,lip_x82,lip_y82,lip_z82,lip_x13,lip_y13,lip_z13,lip_x312,lip_y312,lip_z312,lip_x311,lip_y311,lip_z311,lip_x319,lip_y319,lip_z319,lip_x308,lip_y308,lip_z308,face_x454,face_y454,face_z454,face_x234,face_y234,face_z234,face_x200,face_y200,face_z200,face_x214,face_y214,face_z214,face_x50,face_y50,face_z50
csf214.mp4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.611814022064209,0.41843876242637634,-0.01619024947285652,0.6188102960586548,0.41744840145111084,-0.015271780081093311,0.624961256980896,0.4146564304828644,-0.012329957447946072,0.6296719908714294,0.41079291701316833,-0.008568373508751392,0.6329280734062195,0.4076612889766693,-0.003278284100815654,0.635444164276123,0.4045511484146118,0.0013546980917453766,0.6042737364768982,0.41806334257125854,-0.01627812162041664,0.5973199605941772,0.4159778654575348,-0.014240958727896214,0.5914483666419983,0.41296350955963135,-0.011090242303907871,0.5873315930366516,0.4106767773628235,-0.006425794679671526,0.6120406985282898,0.3976217806339264,-0.02049524523317814,0.6191683411598206,0.3944103717803955,-0.019023075699806213,0.6252483129501343,0.3969166874885559,-0.01466523576527834,0.629521906375885,0.3998751640319824,-0.009680637158453465,0.6328485012054443,0.4022124409675598,-0.0040977890603244305,0.5916192531585693,0.40216299891471863,-0.012425804510712624,0.6043697595596313,0.39495742321014404,-0.020014207810163498,0.5970529913902283,0.3983789086341858,-0.016640856862068176,0.5916192531585693,0.40216299891471863,-0.012425804510712624,0.5873662829399109,0.4053300619125366,-0.00752255180850625,0.5842713117599487,0.4082608222961426,-0.0024097091518342495,0.5863924622535706,0.4075746536254883,-0.004313800483942032,0.5902181267738342,0.4063851237297058,-0.006695431657135487,0.5941252112388611,0.4054429233074188,-0.009827429428696632,0.6051324009895325,0.40464523434638977,-0.014337120577692986,0.611545979976654,0.4050038754940033,-0.014636312611401081,0.6173623204231262,0.4039996266365051,-0.01337123941630125,0.6223586201667786,0.40324637293815613,-0.010671280324459076,0.6297308206558228,0.40358981490135193,-0.0038908272981643677,0.6333661675453186,0.4041978716850281,-0.0010907595278695226,0.594264030456543,0.4053763151168823,-0.00947920698672533,0.5994055271148682,0.4044916033744812,-0.011896476149559021,0.60527503490448,0.40448272228240967,-0.013789190910756588,0.6116728782653809,0.4049614369869232,-0.014089850708842278,0.6174454092979431,0.40393969416618347,-0.012868072837591171,0.6224088072776794,0.40328580141067505,-0.010259784758090973,0.6276930570602417,0.40506696701049805,-0.008649035356938839,0.6333661675453186,0.4041978716850281,-0.0010907595278695226,0.6780596375465393,0.31224608421325684,0.07763547450304031,0.5308448076248169,0.3180808126926422,0.06820613145828247,0.6110488772392273,0.4511353373527527,-0.00996401533484459,0.5606614947319031,0.4122094213962555,0.008001379668712616,0.5566037893295288,0.3414463698863983,0.0020375570748001337
csf214.mp4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6117649674415588,0.4184025228023529,-0.016427529975771904,0.6186304688453674,0.41741427779197693,-0.01551045011729002,0.624593198299408,0.4145585596561432,-0.012653760612010956,0.6291031241416931,0.41068750619888306,-0.008955524303019047,0.6322164535522461,0.40762630105018616,-0.0037100014742463827,0.6345952749252319,0.4046202301979065,0.0009725886047817767,0.6043820977210999,0.41796186566352844,-0.016581127420067787,0.5975664258003235,0.41574645042419434,-0.014706838876008987,0.5917831659317017,0.41259241104125977,-0.01165743451565504,0.5877069234848022,0.41024160385131836,-0.007062104064971209,0.611957311630249,0.3972179889678955,-0.020660461857914925,0.6189733743667603,0.3941826820373535,-0.0191364549100399,0.6249680519104004,0.3967803120613098,-0.014780248515307903,0.629069447517395,0.3998038172721863,-0.009903193451464176,0.632221519947052,0.40221333503723145,-0.004440797958523035,0.5918670296669006,0.40168556571006775,-0.012855300679802895,0.6044133901596069,0.39458420872688293,-0.020204486325383186,0.5971811413764954,0.397932767868042,-0.016919665038585663,0.5918670296669006,0.40168556571006775,-0.012855300679802895,0.5876942873001099,0.40486398339271545,-0.008059932850301266,0.5846723914146423,0.40784329175949097,-0.003014905611053109,0.586763322353363,0.40713995695114136,-0.0049323225393891335,0.5905423164367676,0.4059326648712158,-0.007309277076274157,0.5943788886070251,0.4050012528896332,-0.010365755297243595,0.6051730513572693,0.40441104769706726,-0.014705858193337917,0.6114439964294434,0.40483295917510986,-0.014944753609597683,0.6171200275421143,0.4038938581943512,-0.013669087551534176,0.6219744682312012,0.4031403064727783,-0.010992884635925293,0.6290474534034729,0.4035227596759796,-0.004307976923882961,0.6325571537017822,0.40419310331344604,-0.001497468096204102,0.5944862961769104,0.40498095750808716,-0.009876271709799767,0.5995422005653381,0.40417763590812683,-0.012172302231192589,0.6053216457366943,0.40426158905029297,-0.01396290771663189,0.611601710319519,0.4047820270061493,-0.014198904857039452,0.6172571182250977,0.40385106205940247,-0.012962267734110355,0.6220886707305908,0.4032258689403534,-0.010400447063148022,0.6271266341209412,0.4049786925315857,-0.009021108970046043,0.6325571537017822,0.40419310331344604,-0.001497468096204102,0.6781840920448303,0.3132784366607666,0.07824422419071198,0.531387448310852,0.31824180483818054,0.06821216642856598,0.6110348105430603,0.4513107240200043,-0.010140854865312576,0.5610009431838989,0.4127820134162903,0.007600473705679178,0.5567649602890015,0.3421017527580261,0.0019018439343199134
csf214.mp4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6116065382957458,0.41878294944763184,-0.01647348329424858,0.6185873746871948,0.4178480803966522,-0.015541328117251396,0.6246870756149292,0.41501477360725403,-0.012655213475227356,0.6293381452560425,0.41110658645629883,-0.008930668234825134,0.6325467228889465,0.40797391533851624,-0.003651676932349801,0.6349853277206421,0.40488964319229126,0.0010186017025262117,0.6041901707649231,0.41824132204055786,-0.016613146290183067,0.5974181890487671,0.41588976979255676,-0.014704493805766106,0.591733992099762,0.4126282334327698,-0.01162121631205082,0.5877417922019958,0.41022759675979614,-0.006984062027186155,0.6116297841072083,0.39717140793800354,-0.020655963569879532,0.6187525391578674,0.3941458761692047,-0.019141260534524918,0.6249765753746033,0.3968120217323303,-0.01477954350411892,0.6292515993118286,0.3999127149581909,-0.00987742468714714,0.6325259208679199,0.4023992121219635,-0.0043938676826655865,0.5916895866394043,0.40161511301994324,-0.012811831198632717,0.60406893491745,0.39453569054603577,-0.020204221829771996,0.5968886613845825,0.39785775542259216,-0.01690882071852684,0.5916895866394043,0.40161511301994324,-0.012811831198632717,0.5876585841178894,0.40479910373687744,-0.00798354297876358,0.5847567319869995,0.4077982008457184,-0.002942189108580351,0.586851179599762,0.40710529685020447,-0.004850657191127539,0.5906065702438354,0.4059739410877228,-0.007232386153191328,0.5943672060966492,0.40512365102767944,-0.010313131846487522,0.6050180196762085,0.4047080874443054,-0.014697331935167313,0.6112824082374573,0.4051722288131714,-0.014942385256290436,0.6170604228973389,0.4042757749557495,-0.013658903539180756,0.6220396161079407,0.40354394912719727,-0.010966947302222252,0.6293355226516724,0.4038653075695038,-0.0042435647919774055,0.6329181790351868,0.40446746349334717,-0.0014355150051414967,0.594448983669281,0.40509775280952454,-0.009854745119810104,0.5994160771369934,0.404413640499115,-0.012179232202470303,0.605135440826416,0.40457412600517273,-0.01398856844753027,0.6113990545272827,0.4051131010055542,-0.014229485765099525,0.6171544790267944,0.40421465039253235,-0.012986737303435802,0.6221139430999756,0.40357765555381775,-0.01040908508002758,0.6273196935653687,0.405380517244339,-0.008986215107142925,0.6329181790351868,0.40446746349334717,-0.0014355150051414967,0.6783058047294617,0.31379175186157227,0.07816577702760696,0.5315189957618713,0.3183528780937195,0.06820287555456161,0.6111608743667603,0.4514470100402832,-0.01023327000439167,0.5610582828521729,0.4127194285392761,0.00760164437815547,0.5567584037780762,0.3421725332736969,0.0019205552525818348
csf214.mp4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6116616725921631,0.41866207122802734,-0.01646706648170948,0.6186413764953613,0.4177365303039551,-0.015565786510705948,0.624738872051239,0.4149242639541626,-0.012705964967608452,0.6293813586235046,0.41103941202163696,-0.009000381454825401,0.6325825452804565,0.407919317483902,-0.003747155424207449,0.6350201964378357,0.40484488010406494,0.000909548019990325,0.6042349934577942,0.418125182390213,-0.01658189296722412,0.5974439978599548,0.41579073667526245,-0.01465337909758091,0.5917375087738037,0.41254451870918274,-0.011561756022274494,0.5877254605293274,0.4101507067680359,-0.006917588412761688,0.6116956472396851,0.3972901701927185,-0.02069569006562233,0.6188057065010071,0.3942728042602539,-0.019205840304493904,0.6249963641166687,0.3969041705131531,-0.014865696430206299,0.6292644143104553,0.3999558091163635,-0.00997832603752613,0.6325454711914062,0.40239429473876953,-0.004506338853389025,0.591728687286377,0.40162938833236694,-0.012764605693519115,0.6041356921195984,0.3946426212787628,-0.020212648436427116,0.5969548225402832,0.3979227840900421,-0.0168837308883667,0.591728687286377,0.40162938833236694,-0.012764605693519115,0.5876606702804565,0.40476876497268677,-0.007917558774352074,0.584725022315979,0.40772831439971924,-0.002862638095393777,0.5868152976036072,0.40704551339149475,-0.004785494413226843,0.5905755758285522,0.4059073030948639,-0.007176355924457312,0.5943542122840881,0.4050483703613281,-0.010270940139889717,0.6050456166267395,0.4046213626861572,-0.014690244570374489,0.6113272905349731,0.4050988256931305,-0.014963937923312187,0.6171067953109741,0.40420153737068176,-0.013706923462450504,0.6220818161964417,0.40347686409950256,-0.011034074239432812,0.6293692588806152,0.4038129448890686,-0.004334791097790003,0.6329552531242371,0.4044291079044342,-0.0015345241408795118,0.5944491624832153,0.405015230178833,-0.009815129451453686,0.5994383096694946,0.40430784225463867,-0.012155422940850258,0.6051731705665588,0.4044574201107025,-0.013985423371195793,0.6114501953125,0.40501049160957336,-0.014254434034228325,0.61720210313797,0.4041142463684082,-0.013037080876529217,0.6221535801887512,0.40349826216697693,-0.010477910749614239,0.62735915184021,0.4053152799606323,-0.00905973743647337,0.6329552531242371,0.4044291079044342,-0.0015345241408795118,0.6784383058547974,0.31390583515167236,0.07803673297166824,0.5316500663757324,0.31855911016464233,0.06850828230381012,0.611114501953125,0.4514200687408447,-0.010197373107075691,0.5609998106956482,0.4127075970172882,0.00776102626696229,0.5567148327827454,0.3422049880027771,0.002082039136439562
csf214.mp4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6124075055122375,0.41821834444999695,-0.016491875052452087,0.6191268563270569,0.41720062494277954,-0.015603150241076946,0.6249220371246338,0.4144798815250397,-0.012810779735445976,0.6292712688446045,0.41086986660957336,-0.009181770496070385,0.6322611570358276,0.4080605208873749,-0.004036430735141039,0.6345757246017456,0.4052005112171173,0.0005708286189474165,0.6051079034805298,0.41778767108917236,-0.016639625653624535,0.5983563661575317,0.41571754217147827,-0.014809101819992065,0.5926318764686584,0.41278305649757385,-0.011811962351202965,0.5885797142982483,0.41057461500167847,-0.007296119816601276,0.6127293705940247,0.39685022830963135,-0.020987987518310547,0.6196081638336182,0.39384159445762634,-0.019463367760181427,0.6254796385765076,0.3966900706291199,-0.01513964869081974,0.6294257640838623,0.3999790549278259,-0.01027261558920145,0.6323883533477783,0.40262433886528015,-0.004827884025871754,0.5926716923713684,0.4019186794757843,-0.013131044805049896,0.605281412601471,0.39430251717567444,-0.02049228735268116,0.5979976058006287,0.3979577422142029,-0.017206622287631035,0.5926716923713684,0.4019186794757843,-0.013131044805049896,0.5885345935821533,0.405209481716156,-0.008335252292454243,0.5855629444122314,0.408255934715271,-0.0033072582446038723,0.587653636932373,0.40751227736473083,-0.005211608484387398,0.5914002656936646,0.40631958842277527,-0.0075203957967460155,0.5952101349830627,0.40539318323135376,-0.01053741853684187,0.605933427810669,0.4047701358795166,-0.014859417453408241,0.6121506690979004,0.40513598918914795,-0.01511505525559187,0.6177086234092712,0.4042380452156067,-0.013859374448657036,0.6224104166030884,0.4035488963127136,-0.011209294199943542,0.6291818618774414,0.4040141999721527,-0.004600234795361757,0.6325531005859375,0.404719740152359,-0.0018682579975575209,0.5953212976455688,0.40543508529663086,-0.010245122946798801,0.6003479957580566,0.4046173691749573,-0.01257275976240635,0.6060842871665955,0.40464693307876587,-0.014377874322235584,0.6122954487800598,0.40509167313575745,-0.014628883451223373,0.6178099513053894,0.40421193838119507,-0.013410840183496475,0.6224756836891174,0.40366247296333313,-0.010854140855371952,0.6273610591888428,0.405378520488739,-0.009249759837985039,0.6325531005859375,0.404719740152359,-0.0018682579975575209,0.67850661277771,0.3142560124397278,0.07796899974346161,0.5318964123725891,0.3192102015018463,0.06817428022623062,0.6114452481269836,0.4523986577987671,-0.01021625380963087,0.5615427494049072,0.41341325640678406,0.007340369746088982,0.5571016669273376,0.3425268828868866,0.0019334106473252177
csf214.mp4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.612011730670929,0.41921108961105347,-0.016341984272003174,0.6189015507698059,0.4181779623031616,-0.015420000068843365,0.6248798966407776,0.41525158286094666,-0.01255984976887703,0.6293922066688538,0.4112838804721832,-0.008875722996890545,0.6324731111526489,0.40814679861068726,-0.0036588162183761597,0.6348414421081543,0.40507039427757263,0.0009663369273766875,0.6046783924102783,0.41868966817855835,-0.016494618728756905,0.5979787707328796,0.41634494066238403,-0.014611505903303623,0.5923653841018677,0.4130898416042328,-0.011563768610358238,0.588425874710083,0.410700261592865,-0.006984551902860403,0.6120386123657227,0.39713990688323975,-0.020821871235966682,0.6190521121025085,0.39392930269241333,-0.01929340325295925,0.6251482367515564,0.3966851830482483,-0.01492319442331791,0.6293064951896667,0.39990490674972534,-0.009991086088120937,0.6324554085731506,0.4024968445301056,-0.004481006879359484,0.592327356338501,0.4019373953342438,-0.012922796420753002,0.6045792698860168,0.3944682478904724,-0.020355354994535446,0.5974684357643127,0.3980182111263275,-0.017048083245754242,0.592327356338501,0.4019373953342438,-0.012922796420753002,0.5883519649505615,0.4052034616470337,-0.008065084926784039,0.5854856967926025,0.4082791805267334,-0.0029853794258087873,0.5875872373580933,0.4075786769390106,-0.0048903971910476685,0.5912846922874451,0.40640801191329956,-0.0072303032502532005,0.5949984192848206,0.40552738308906555,-0.010292012244462967,0.6055110692977905,0.40504908561706543,-0.014666114002466202,0.6116969585418701,0.4054774045944214,-0.014912755228579044,0.6173801422119141,0.4045094847679138,-0.013627168722450733,0.6222435235977173,0.40373867750167847,-0.01094161719083786,0.6293200254440308,0.4040619730949402,-0.004247334320098162,0.6327783465385437,0.4046761989593506,-0.0014823797391727567,0.5950949788093567,0.4054861068725586,-0.0099903279915452,0.5999922752380371,0.404751718044281,-0.012345763854682446,0.605631947517395,0.40485942363739014,-0.014167826622724533,0.6117998957633972,0.40534117817878723,-0.014412247575819492,0.6174384951591492,0.40438932180404663,-0.013167230412364006,0.6222750544548035,0.40373438596725464,-0.010574327781796455,0.6274012327194214,0.40557360649108887,-0.008948649279773235,0.6327783465385437,0.4046761989593506,-0.0014823797391727567,0.6783433556556702,0.3141266405582428,0.07816870510578156,0.5319469571113586,0.3190135955810547,0.06823764741420746,0.6115916967391968,0.45200759172439575,-0.010050792247056961,0.5615955591201782,0.41300395131111145,0.007591923698782921,0.557251513004303,0.34227192401885986,0.001906970632262528
csf214.mp4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6131360530853271,0.418758749961853,-0.016675477847456932,0.6199419498443604,0.4176744818687439,-0.015724176540970802,0.6257615685462952,0.414793998003006,-0.01287035085260868,0.6300919055938721,0.4109962284564972,-0.009203493595123291,0.6330325603485107,0.4080674648284912,-0.0040166499093174934,0.6353087425231934,0.40512633323669434,0.0006241495721042156,0.6057117581367493,0.4183264970779419,-0.016868941485881805,0.5988888740539551,0.4161531329154968,-0.01506633311510086,0.593151330947876,0.41307657957077026,-0.012076955288648605,0.5891269445419312,0.410770058631897,-0.0075673810206353664,0.6134887337684631,0.3959009051322937,-0.0211546141654253,0.620402455329895,0.3928094208240509,-0.019577518105506897,0.6263294219970703,0.3958953320980072,-0.015203239396214485,0.6302475929260254,0.3994629383087158,-0.010278661735355854,0.6331647038459778,0.4023516774177551,-0.004790173843502998,0.5931945443153381,0.4015727639198303,-0.013392724096775055,0.6059809923171997,0.3933083415031433,-0.0207012128084898,0.5985564589500427,0.3972930312156677,-0.01745508797466755,0.5931945443153381,0.4015727639198303,-0.013392724096775055,0.589081346988678,0.40512794256210327,-0.008607526309788227,0.5861522555351257,0.40841448307037354,-0.0035965603310614824,0.5883102416992188,0.4076197147369385,-0.005478554405272007,0.5920692682266235,0.406360924243927,-0.007764914538711309,0.5958832502365112,0.40537625551223755,-0.01076165959239006,0.606643557548523,0.4046626389026642,-0.015044648200273514,0.6128924489021301,0.40499642491340637,-0.015254114754498005,0.61844402551651,0.4041145443916321,-0.013940596953034401,0.6231241822242737,0.4034401774406433,-0.011248924769461155,0.6298342347145081,0.4039202332496643,-0.004579759668558836,0.6332331895828247,0.40462571382522583,-0.0018384301802143455,0.5959791541099548,0.4054229259490967,-0.010514985769987106,0.6010221838951111,0.40457263588905334,-0.012836625799536705,0.6067889332771301,0.40457189083099365,-0.01462338212877512,0.6130189299583435,0.4049631655216217,-0.01483136136084795,0.6185236573219299,0.40411028265953064,-0.013562181033194065,0.6231695413589478,0.40356963872909546,-0.010956501588225365,0.6280890703201294,0.4053645133972168,-0.009267734363675117,0.6332331895828247,0.40462571382522583,-0.0018384301802143455,0.6788312196731567,0.3137119710445404,0.07832835614681244,0.5321440696716309,0.31904131174087524,0.06785900145769119,0.6119148135185242,0.45260971784591675,-0.010444778949022293,0.5619112253189087,0.41334378719329834,0.006954927928745747,0.5574541091918945,0.3420775830745697,0.001664567505940795
csf214.mp4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6135162711143494,0.4186708927154541,-0.016632860526442528,0.620315670967102,0.4175141453742981,-0.015653153881430626,0.6261222958564758,0.4144861400127411,-0.012749221175909042,0.6304179430007935,0.410491406917572,-0.009050807915627956,0.6333151459693909,0.4074094891548157,-0.003830367000773549,0.6355646848678589,0.4043790400028229,0.0008422787068411708,0.6060441136360168,0.41829437017440796,-0.016851916909217834,0.5991748571395874,0.416079580783844,-0.015046869404613972,0.5934097170829773,0.4129067659378052,-0.012061644345521927,0.5893818140029907,0.4105341136455536,-0.0075668334029614925,0.6140354871749878,0.3952043056488037,-0.021123947575688362,0.6209285259246826,0.39193472266197205,-0.019520806148648262,0.6267712116241455,0.39494308829307556,-0.015101525001227856,0.6306226849555969,0.39853721857070923,-0.01013091765344143,0.6334733366966248,0.40149712562561035,-0.004606898874044418,0.5935589075088501,0.40105167031288147,-0.013420559465885162,0.6065052151679993,0.39257168769836426,-0.020707646384835243,0.5990009307861328,0.39664992690086365,-0.017486514523625374,0.5935589075088501,0.40105167031288147,-0.013420559465885162,0.5893822312355042,0.4047163128852844,-0.00863380916416645,0.5864288806915283,0.40814971923828125,-0.0036033291835337877,0.5886139273643494,0.40731456875801086,-0.005473116412758827,0.5923865437507629,0.40594205260276794,-0.0077554513700306416,0.5962291359901428,0.40487122535705566,-0.010735750198364258,0.6070786714553833,0.4039936661720276,-0.014989610761404037,0.6133532524108887,0.40428242087364197,-0.015175063163042068,0.6188726425170898,0.40333160758018494,-0.013833940960466862,0.6235127449035645,0.402626633644104,-0.011117997579276562,0.6301306486129761,0.4031588137149811,-0.004407978150993586,0.6334766149520874,0.4038945138454437,-0.001647906145080924,0.5963393449783325,0.4048830270767212,-0.010498123243451118,0.6014215350151062,0.4039359986782074,-0.012812049128115177,0.6072267293930054,0.4038594365119934,-0.014585399068892002,0.6134824156761169,0.4042026102542877,-0.014771397225558758,0.6189466118812561,0.4032868444919586,-0.013468428514897823,0.6235527992248535,0.4027142822742462,-0.010832450352609158,0.6284291744232178,0.40463876724243164,-0.009116576984524727,0.6334766149520874,0.4038945138454437,-0.001647906145080924,0.6789423823356628,0.31284233927726746,0.07877728343009949,0.5319242477416992,0.3178572654724121,0.06768207252025604,0.6123284101486206,0.452126145362854,-0.010401757434010506,0.5619558095932007,0.41248786449432373,0.006855652201920748,0.5576441884040833,0.34111663699150085,0.0014265076024457812
csf214.mp4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6137353181838989,0.418741375207901,-0.016971252858638763,0.6205323338508606,0.41764402389526367,-0.015983309596776962,0.626361072063446,0.4146953225135803,-0.013093680143356323,0.6307024359703064,0.41079458594322205,-0.009397213347256184,0.633647620677948,0.4077807366847992,-0.004165771417319775,0.6359411478042603,0.4047764539718628,0.0005408955621533096,0.6062628030776978,0.4183715879917145,-0.017205968499183655,0.5993756055831909,0.4161815941333771,-0.015429375693202019,0.5935842394828796,0.4130092263221741,-0.012453735806047916,0.5895357728004456,0.4106244146823883,-0.007958703674376011,0.6143147945404053,0.3950068950653076,-0.021278880536556244,0.6211958527565002,0.3917863965034485,-0.01966012269258499,0.6270781755447388,0.3949602544307709,-0.015261703170835972,0.6309633255004883,0.39870211482048035,-0.010335481725633144,0.6338440179824829,0.40178534388542175,-0.004858060739934444,0.5937559604644775,0.4010176360607147,-0.013671506196260452,0.6067862510681152,0.39235901832580566,-0.020865244790911674,0.5992408394813538,0.39654383063316345,-0.017678862437605858,0.5937559604644775,0.4010176360607147,-0.013671506196260452,0.5895457863807678,0.40473276376724243,-0.00894312933087349,0.5865632891654968,0.4081919491291046,-0.0039688460528850555,0.5887486338615417,0.40740665793418884,-0.005835556425154209,0.5925275087356567,0.4060713052749634,-0.008114105090498924,0.5963913798332214,0.4049891233444214,-0.011071170680224895,0.6073005199432373,0.4040294885635376,-0.015281274914741516,0.6135918498039246,0.40430715680122375,-0.015448488295078278,0.6191283464431763,0.40341824293136597,-0.014100989326834679,0.623796820640564,0.4028112292289734,-0.011392757296562195,0.630477249622345,0.40349483489990234,-0.00471479119732976,0.6338419914245605,0.4042860269546509,-0.00195338879711926,0.5965268015861511,0.40496236085891724,-0.010776331648230553,0.6016367673873901,0.40397462248802185,-0.013052736409008503,0.6074730753898621,0.4038538336753845,-0.014799791388213634,0.6137467622756958,0.40418705344200134,-0.014969577081501484,0.6192275881767273,0.40334150195121765,-0.013663929887115955,0.6238604187965393,0.4028671681880951,-0.011041717603802681,0.6287338137626648,0.4048978090286255,-0.009423722513020039,0.6338419914245605,0.4042860269546509,-0.00195338879711926,0.6790357828140259,0.312897652387619,0.07890428602695465,0.5320100784301758,0.318203330039978,0.06763427704572678,0.6126062870025635,0.45200371742248535,-0.010845321230590343,0.5621911287307739,0.4127405881881714,0.006504172459244728,0.5579087138175964,0.34115180373191833,0.001397418207488954
csf214.mp4,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6141761541366577,0.41948461532592773,-0.01717430166900158,0.6208953261375427,0.41844895482063293,-0.01617218554019928,0.6266518831253052,0.4155144989490509,-0.013299034908413887,0.6309276819229126,0.41157981753349304,-0.009635983034968376,0.6338027715682983,0.4085175693035126,-0.004452016670256853,0.6360064744949341,0.40549030900001526,0.00026487180730327964,0.6067768335342407,0.41900086402893066,-0.01744965650141239,0.5999889969825745,0.4166657328605652,-0.015740158036351204,0.5942602157592773,0.41338014602661133,-0.012825868092477322,0.5902641415596008,0.4109037220478058,-0.0084127401933074,0.6146173477172852,0.3940957188606262,-0.02139405906200409,0.6214129328727722,0.39094895124435425,-0.0197360310703516,0.627367377281189,0.39453116059303284,-0.015351884067058563,0.6312334537506104,0.39869141578674316,-0.010484053753316402,0.6340459585189819,0.40215322375297546,-0.005080574657768011,0.5942971110343933,0.4007596969604492,-0.013981364667415619,0.6072037220001221,0.3914395570755005,-0.02100125327706337,0.5996869802474976,0.39597123861312866,-0.01789039745926857,0.5942971110343933,0.4007596969604492,-0.013981364667415619,0.590195894241333,0.40473663806915283,-0.009348850697278976,0.587346613407135,0.40841326117515564,-0.004439713433384895,0.5895262956619263,0.40761300921440125,-0.006285638548433781,0.5932520627975464,0.40624570846557617,-0.00852472148835659,0.5970507264137268,0.4051384925842285,-0.01141717005521059,0.6077794432640076,0.4041506052017212,-0.015520504675805569,0.6139792799949646,0.40444958209991455,-0.015644941478967667,0.6194308996200562,0.4036492705345154,-0.014282172545790672,0.6240338683128357,0.40312010049819946,-0.011584067717194557,0.6306021213531494,0.40397125482559204,-0.004975521005690098,0.633912205696106,0.4049054980278015,-0.002236966509371996,0.5971764922142029,0.40513089299201965,-0.011109622195363045,0.6021968126296997,0.4041334390640259,-0.013326955027878284,0.6079378724098206,0.4040180444717407,-0.01502196490764618,0.6141040325164795,0.4043542444705963,-0.015151944011449814,0.6194890737533569,0.40359270572662354,-0.013830132782459259,0.6240589022636414,0.40317943692207336,-0.011215683072805405,0.6289176344871521,0.40541842579841614,-0.009645923972129822,0.633912205696106,0.4049054980278015,-0.002236966509371996,0.679085373878479,0.3133394122123718,0.07893334329128265,0.5321781039237976,0.3177946209907532,0.06719380617141724,0.6130763292312622,0.45319345593452454,-0.011092549189925194,0.562836766242981,0.413196861743927,0.006013693753629923,0.5586513876914978,0.34082067012786865,0.0012134922435507178
